xflr5 v6.47

Kea Atmos
T4-2.0°-VLM2
QInf  =   20.000000 m/s
Alpha =    2.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.834569
Cy    =   -0.000000
Cd    =    0.023658     ICd   =    0.012528     PCd   =    0.011131
Cl   = 3.47646e-17
Cm   =   -0.124199
ICn   =    0.000000     PCn   =    0.000000 
XCP   =    0.600947     YCP   =   -0.000000     ZCP   =    0.096805  
XNP   =    0.000000
Bending =   12.813120

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 556       4.826e-01      -2.152e-01       3.822e-02          -0.182           0.000           0.983       1.285e-03          0.8917
 557       4.640e-01      -2.153e-01       3.450e-02          -0.263           0.000           0.965       8.174e-04          0.7307
 558       4.533e-01      -2.153e-01       3.148e-02          -0.345           0.000           0.939       2.856e-04          0.5890
Strip 44
 559       7.489e-01      -1.538e-01       3.032e-02           0.284           0.000           0.959       2.797e-04          0.4532
 560       7.424e-01      -1.538e-01       3.211e-02           0.248           0.000           0.969       8.141e-04          0.6947
 561       7.277e-01      -1.538e-01       3.550e-02           0.178           0.000           0.984       1.284e-03          0.7703
 562       7.055e-01      -1.537e-01       3.918e-02           0.132           0.000           0.991       1.679e-03          0.8425
 563       6.772e-01      -1.537e-01       4.262e-02           0.091           0.000           0.996       1.977e-03          0.9157
 564       6.444e-01      -1.537e-01       4.519e-02           0.043           0.000           0.999       2.160e-03          0.9359
 565       6.090e-01      -1.537e-01       4.632e-02          -0.000           0.000           1.000       2.223e-03          0.9306
 566       5.731e-01      -1.537e-01       4.600e-02          -0.036           0.000           0.999       2.160e-03          0.9424
 567       5.388e-01      -1.537e-01       4.443e-02          -0.078           0.000           0.997       1.974e-03          0.9410
 568       5.080e-01      -1.537e-01       4.171e-02          -0.124           0.000           0.992       1.677e-03          0.9294
 569       4.826e-01      -1.537e-01       3.822e-02          -0.182           0.000           0.983       1.285e-03          0.8920
 570       4.640e-01      -1.538e-01       3.450e-02          -0.263          -0.000           0.965       8.174e-04          0.7312
 571       4.533e-01      -1.538e-01       3.148e-02          -0.345          -0.000           0.939       2.856e-04          0.5901
Strip 45
 572       7.489e-01      -9.228e-02       3.032e-02           0.284           0.000           0.959       2.797e-04          0.4532
 573       7.424e-01      -9.227e-02       3.211e-02           0.248           0.000           0.969       8.141e-04          0.6947
 574       7.277e-01      -9.225e-02       3.550e-02           0.178           0.000           0.984       1.284e-03          0.7704
 575       7.055e-01      -9.224e-02       3.918e-02           0.132           0.000           0.991       1.679e-03          0.8425
 576       6.772e-01      -9.222e-02       4.262e-02           0.091           0.000           0.996       1.977e-03          0.9157
 577       6.444e-01      -9.220e-02       4.519e-02           0.043           0.000           0.999       2.160e-03          0.9359
 578       6.090e-01      -9.220e-02       4.632e-02          -0.000           0.000           1.000       2.223e-03          0.9306
 579       5.731e-01      -9.220e-02       4.600e-02          -0.036           0.000           0.999       2.160e-03          0.9425
 580       5.388e-01      -9.221e-02       4.443e-02          -0.078          -0.000           0.997       1.974e-03          0.9411
 581       5.080e-01      -9.222e-02       4.171e-02          -0.124          -0.000           0.992       1.677e-03          0.9296
 582       4.826e-01      -9.224e-02       3.822e-02          -0.182           0.000           0.983       1.285e-03          0.8922
 583       4.640e-01      -9.226e-02       3.450e-02          -0.263           0.000           0.965       8.174e-04          0.7315
 584       4.533e-01      -9.227e-02       3.148e-02          -0.345           0.000           0.939       2.856e-04          0.5909
Strip 46
 585       7.489e-01      -3.076e-02       3.032e-02           0.284           0.000           0.959       2.797e-04          0.4532
 586       7.424e-01      -3.076e-02       3.211e-02           0.248          -0.000           0.969       8.141e-04          0.6947
 587       7.277e-01      -3.075e-02       3.550e-02           0.178          -0.000           0.984       1.284e-03          0.7704
 588       7.055e-01      -3.075e-02       3.918e-02           0.132           0.000           0.991       1.679e-03          0.8426
 589       6.772e-01      -3.074e-02       4.262e-02           0.091           0.000           0.996       1.977e-03          0.9158
 590       6.444e-01      -3.073e-02       4.519e-02           0.043           0.000           0.999       2.160e-03          0.9359
 591       6.090e-01      -3.073e-02       4.632e-02          -0.000           0.000           1.000       2.223e-03          0.9307
 592       5.731e-01      -3.073e-02       4.600e-02          -0.036           0.000           0.999       2.160e-03          0.9426
 593       5.388e-01      -3.074e-02       4.443e-02          -0.078           0.000           0.997       1.974e-03          0.9412
 594       5.080e-01      -3.074e-02       4.171e-02          -0.124           0.000           0.992       1.677e-03          0.9296
 595       4.826e-01      -3.075e-02       3.822e-02          -0.182           0.000           0.983       1.285e-03          0.8923
 596       4.640e-01      -3.075e-02       3.450e-02          -0.263           0.000           0.965       8.174e-04          0.7317
 597       4.533e-01      -3.076e-02       3.148e-02          -0.345           0.000           0.939       2.856e-04          0.5913
Strip 47
 598       7.489e-01       3.076e-02       3.032e-02           0.284          -0.000           0.959       2.797e-04          0.4532
 599       7.424e-01       3.076e-02       3.211e-02           0.248          -0.000           0.969       8.141e-04          0.6947
 600       7.277e-01       3.075e-02       3.550e-02           0.178          -0.000           0.984       1.284e-03          0.7704
 601       7.055e-01       3.075e-02       3.918e-02           0.132          -0.000           0.991       1.679e-03          0.8426
 602       6.772e-01       3.074e-02       4.262e-02           0.091          -0.000           0.996       1.977e-03          0.9158
 603       6.444e-01       3.073e-02       4.519e-02           0.043           0.000           0.999       2.160e-03          0.9359
 604       6.090e-01       3.073e-02       4.632e-02          -0.000           0.000           1.000       2.223e-03          0.9307
 605       5.731e-01       3.073e-02       4.600e-02          -0.036           0.000           0.999       2.160e-03          0.9426
 606       5.388e-01       3.074e-02       4.443e-02          -0.078           0.000           0.997       1.974e-03          0.9412
 607       5.080e-01       3.074e-02       4.171e-02          -0.124           0.000           0.992       1.677e-03          0.9296
 608       4.826e-01       3.075e-02       3.822e-02          -0.182           0.000           0.983       1.285e-03          0.8923
 609       4.640e-01       3.075e-02       3.450e-02          -0.263           0.000           0.965       8.174e-04          0.7317
 610       4.533e-01       3.076e-02       3.148e-02          -0.345          -0.000           0.939       2.856e-04          0.5913
Strip 48
 611       7.489e-01       9.228e-02       3.032e-02           0.284           0.000           0.959       2.797e-04          0.4532
 612       7.424e-01       9.227e-02       3.211e-02           0.248           0.000           0.969       8.141e-04          0.6947
 613       7.277e-01       9.225e-02       3.550e-02           0.178           0.000           0.984       1.284e-03          0.7704
 614       7.055e-01       9.224e-02       3.918e-02           0.132           0.000           0.991       1.679e-03          0.8425
 615       6.772e-01       9.222e-02       4.262e-02           0.091          -0.000           0.996       1.977e-03          0.9157
 616       6.444e-01       9.220e-02       4.519e-02           0.043          -0.000           0.999       2.160e-03          0.9359
 617       6.090e-01       9.220e-02       4.632e-02          -0.000          -0.000           1.000       2.223e-03          0.9306
 618       5.731e-01       9.220e-02       4.600e-02          -0.036          -0.000           0.999       2.160e-03          0.9425
 619       5.388e-01       9.221e-02       4.443e-02          -0.078           0.000           0.997       1.974e-03          0.9411
 620       5.080e-01       9.222e-02       4.171e-02          -0.124          -0.000           0.992       1.677e-03          0.9296
